Rank,Country/Territory,Name,Date,Points Accumulated
41,TPE,Cheng Chi Ya,2019-10-22,"24,720"
42,INA,Siti Fadia Silva Ramadhanti,2019-10-22,"19,050"
43,INA,Agatha Imanuela,2019-10-22,"18,710"
44,DEN,Maiken Fruergaard,2019-10-22,"18,340"
45,INA,Della Destiara Haris,2019-10-22,"17,640"
46,IND,Pooja Dandu,2019-10-22,"16,710"
47,CHN,Chen Lu,2019-10-22,"16,450"
48,GER,Johanna Käpplein,2019-10-22,"15,920"
49,CHN,Chen Xiao Fei,2019-10-22,"15,620"
50,DEN,Alexandra Bøje,2019-10-22,"14,950"
51,INA,Anggia Shitta Awanda,2019-10-22,"14,730"
52,JPN,Akane Araki,2019-10-22,"14,210"
53,IND,Jakkampudi Meghana,2019-10-22,"13,770"
54,TPE,Pai Yu Po,2019-10-22,"13,730"
55,JPN,Sayaka Hobara,2019-10-22,"13,690"
56,TPE,Li Zi Qing,2019-10-22,"13,590"
57,INA,Ni Ketut Mahadewi Istarani,2019-10-22,"12,780"
58,KOR,Kim Hye Jeong,2019-10-22,"12,120"
59,THA,Chasinee Korepap,2019-10-22,"10,110"
60,CHN,Chen Xiao Fei,2019-10-22,"10,040"
61,CHN,Huang Jia,2019-10-22,"9,820"
62,JPN,Erina Honda,2019-10-22,"9,810"
63,JPN,Miki Kashihara,2019-10-22,"9,750"
64,SWE,Emma Karlsson,2019-10-22,"9,440"
65,GER,Eva Janssens,2019-10-22,"8,690"
66,INA,Della Destiara Haris,2019-10-22,"8,570"
67,USA,Emily Kan,2019-10-22,"8,520"
68,THA,Nattamon Laisuan,2019-10-22,"8,290"
69,INA,Febriana Dwipuji Kusuma,2019-10-22,"7,960"
70,USA,Ariel Lee,2019-10-22,"7,840"
71,SUI,Nadia Fankhauser,2019-10-22,"7,820"
72,TPE,Kuo Yu Wen,2019-10-22,"7,730"
73,JPN,Rin Iwanaga,2019-10-22,"7,710"
74,CHN,Cao Tong Wei,2019-10-22,"7,450"
75,MAS,Anna Ching Yik Cheong,2019-10-22,"7,420"
76,IND,Aparna Balan,2019-10-22,"7,280"
77,JPN,Chisato Hoshi,2019-10-22,"7,250"
78,INA,Nadya Melati,2019-10-22,"6,910"
79,MAS,Tan Pearly,2019-10-22,"6,900"
80,IND,Aparna Balan,2019-10-22,"6,710"
81,CHN,Chen Ying Ying,2019-10-22,"6,600"
82,CAN,Catherine Choi,2019-10-22,"6,540"
83,DEN,Amalie Magelund,2019-10-22,"6,440"
84,JPN,Saori Ozaki,2019-10-22,"6,360"
84,CHN,Gao Zi Yao,2019-10-22,"6,360"
86,TPE,Chiang Kai Hsin,2019-10-22,"6,150"
86,CHN,Chen Long Zhu,2019-10-22,"6,150"
88,THA,Pacharapun Chochuwong,2019-10-22,"5,820"
89,CHN,Huang Jia,2019-10-22,"5,520"
90,ITA,Silvia Garino,2019-10-22,"5,450"
91,KOR,Jeong Na Eun,2019-10-22,"5,250"
92,CHN,Chen Fang Hui,2019-10-22,"5,140"
92,KOR,Jang Eun Seo,2019-10-22,"5,140"
94,GER,Annabella Jaeger,2019-10-22,"4,700"
95,INA,Nita Violina Marwah,2019-10-22,"4,680"
96,INA,Virni Putri,2019-10-22,"4,460"
97,DEN,Alexandra Bøje,2019-10-22,"4,420"
98,INA,Yulfira Barkah,2019-10-22,"4,320"
99,RUS,Anastasiia Akchurina,2019-10-22,"4,250"
100,JPN,Natsu Saito,2019-10-22,"4,220"
1,JPN,Mayu Matsumoto,2019-09-17,"71,880"
2,JPN,Yuki Fukushima,2019-09-17,"70,740"
3,JPN,Misaki Matsutomo,2019-09-17,"66,280"
4,INA,Greysia Polii,2019-09-17,"63,880"
5,KOR,Kim So Yeong,2019-09-17,"62,870"
6,THA,Jongkolphan Kititharakul,2019-09-17,"55,740"
7,CHN,Chen Qing Chen,2019-09-17,"54,410"
8,CHN,Du Yue,2019-09-17,"51,440"
9,CHN,Li Wen Mei,2019-09-17,"47,530"
10,JPN,Nami Matsuyama,2019-09-17,"46,500"
11,CHN,Liu Xuan Xuan,2019-09-17,"45,630"
12,CHN,Dong Wen Jing,2019-09-17,"42,850"
13,TPE,Hsu Ya Ching,2019-09-17,"42,440"
14,JPN,Shiho Tanaka,2019-09-17,"41,430"
15,JPN,Ayako Sakuramoto,2019-09-17,"40,420"
16,MAS,Chow Mei Kuan,2019-09-17,"37,560"
17,THA,Puttita Supajirakul,2019-09-17,"36,590"
18,IND,Ashwini Ponnappa,2019-09-17,"36,270"
19,KOR,Chang Ye Na,2019-09-17,"34,550"
20,MAS,Vivian Hoo,2019-09-17,"33,420"
21,THA,Chayanit Chaladchalam,2019-09-17,"33,280"
22,INA,Yulfira Barkah,2019-09-17,"33,270"
23,RUS,Ekaterina Malkova,2019-09-17,"32,980"
24,KOR,Lee So Hee,2019-09-17,"31,640"
25,FRA,Emilie Lefel,2019-09-17,"29,930"
26,BUL,Gabriela Stoeva,2019-09-17,"28,820"
27,INA,Ni Ketut Mahadewi Istarani,2019-09-17,"28,770"
28,FRA,Delphine Delrue,2019-09-17,"26,670"
29,KOR,Baek Ha Na,2019-09-17,"26,650"
30,AUS,Setyana Mapasa,2019-09-17,"26,400"
31,ENG,Chloe Birch,2019-09-17,"25,980"
32,TPE,Chang Ching Hui,2019-09-17,"25,690"
33,HKG,Ng Wing Yung,2019-09-17,"24,760"
34,HKG,Ng Tsz Yau,2019-09-17,"23,380"
35,KOR,Baek Ha Na,2019-09-17,"23,220"
36,INA,Della Destiara Haris,2019-09-17,"22,350"
37,KOR,Chang Ye Na,2019-09-17,"22,300"
38,CAN,Rachel Honderich,2019-09-17,"20,530"
39,NED,Selena Piek,2019-09-17,"19,910"
40,GER,Linda Efler,2019-09-17,"19,440"
41,INA,Agatha Imanuela,2019-09-17,"18,710"
42,INA,Della Destiara Haris,2019-09-17,"17,640"
43,TPE,Cheng Chi Ya,2019-09-17,"16,950"
44,CHN,Chen Lu,2019-09-17,"16,450"
45,GER,Johanna Käpplein,2019-09-17,"15,920"
46,IND,Pooja Dandu,2019-09-17,"15,420"
47,JPN,Akane Araki,2019-09-17,"14,210"
48,IND,Jakkampudi Meghana,2019-09-17,"13,770"
49,TPE,Pai Yu Po,2019-09-17,"13,730"
50,INA,Siti Fadia Silva Ramadhanti,2019-09-17,"13,550"
51,DEN,Alexandra Bøje,2019-09-17,"12,840"
52,INA,Ni Ketut Mahadewi Istarani,2019-09-17,"12,780"
53,INA,Anggia Shitta Awanda,2019-09-17,"12,620"
54,TPE,Li Zi Qing,2019-09-17,"12,300"
55,KOR,Kim Hye Jeong,2019-09-17,"12,120"
56,CHN,Chen Xiao Fei,2019-09-17,"11,300"
57,JPN,Sayaka Hobara,2019-09-17,"10,660"
58,THA,Chasinee Korepap,2019-09-17,"10,110"
59,CHN,Chen Xiao Fei,2019-09-17,"10,040"
60,JPN,Erina Honda,2019-09-17,"9,810"
61,JPN,Miki Kashihara,2019-09-17,"9,750"
62,DEN,Maiken Fruergaard,2019-09-17,"8,660"
63,INA,Della Destiara Haris,2019-09-17,"8,570"
64,USA,Emily Kan,2019-09-17,"8,520"
65,THA,Nattamon Laisuan,2019-09-17,"8,290"
66,INA,Febriana Dwipuji Kusuma,2019-09-17,"7,960"
67,USA,Ariel Lee,2019-09-17,"7,840"
68,TPE,Kuo Yu Wen,2019-09-17,"7,730"
69,CHN,Cao Tong Wei,2019-09-17,"7,450"
70,GER,Eva Janssens,2019-09-17,"7,400"
71,IND,Aparna Balan,2019-09-17,"7,280"
72,JPN,Chisato Hoshi,2019-09-17,"7,250"
73,IND,Aparna Balan,2019-09-17,"6,710"
74,CHN,Chen Ying Ying,2019-09-17,"6,600"
75,SUI,Nadia Fankhauser,2019-09-17,"6,530"
76,CHN,Gao Zi Yao,2019-09-17,"6,360"
76,JPN,Saori Ozaki,2019-09-17,"6,360"
78,THA,Pacharapun Chochuwong,2019-09-17,"5,820"
79,CHN,Huang Jia,2019-09-17,"5,520"
80,ITA,Silvia Garino,2019-09-17,"5,450"
81,KOR,Jang Eun Seo,2019-09-17,"5,140"
81,CHN,Chen Fang Hui,2019-09-17,"5,140"
83,TPE,Chiang Kai Hsin,2019-09-17,"4,860"
84,INA,Nadya Melati,2019-09-17,"4,800"
85,GER,Annabella Jaeger,2019-09-17,"4,700"
86,CHN,Huang Jia,2019-09-17,"4,680"
86,INA,Nita Violina Marwah,2019-09-17,"4,680"
88,SWE,Emma Karlsson,2019-09-17,"4,670"
89,DEN,Alexandra Bøje,2019-09-17,"4,420"
90,MAS,Anna Ching Yik Cheong,2019-09-17,"4,390"
91,CAN,Catherine Choi,2019-09-17,"4,320"
92,HKG,Fan Ka Yan,2019-09-17,"4,090"
93,SCO,Julie Macpherson,2019-09-17,"4,040"
93,CHN,Chen Long Zhu,2019-09-17,"4,040"
93,THA,Suchanya Kanchanasaka,2019-09-17,"4,040"
96,THA,Natchpapha Chatupornkarnchana,2019-09-17,"3,890"
97,USA,Jenna Gozali,2019-09-17,"3,850"
97,JPN,Mayu Nakamura,2019-09-17,"3,850"
99,CHN,Chen Jia Yuan,2019-09-17,"3,780"
99,TPE,Liu Chiao-Yun,2019-09-17,"3,780"
1,JPN,Yuki Fukushima,2019-09-24,"79,140"
2,JPN,Mayu Matsumoto,2019-09-24,"76,680"
3,JPN,Misaki Matsutomo,2019-09-24,"76,480"
4,INA,Greysia Polii,2019-09-24,"70,480"
5,KOR,Kim So Yeong,2019-09-24,"69,470"
6,CHN,Chen Qing Chen,2019-09-24,"66,410"
7,THA,Jongkolphan Kititharakul,2019-09-24,"58,740"
8,CHN,Du Yue,2019-09-24,"58,040"
9,CHN,Li Wen Mei,2019-09-24,"50,530"
10,CHN,Liu Xuan Xuan,2019-09-24,"48,630"
11,JPN,Nami Matsuyama,2019-09-24,"46,500"
12,CHN,Dong Wen Jing,2019-09-24,"45,850"
13,TPE,Hsu Ya Ching,2019-09-24,"45,440"
14,JPN,Ayako Sakuramoto,2019-09-24,"43,420"
15,JPN,Shiho Tanaka,2019-09-24,"41,430"
16,THA,Puttita Supajirakul,2019-09-24,"41,390"
17,IND,Ashwini Ponnappa,2019-09-24,"41,070"
18,MAS,Chow Mei Kuan,2019-09-24,"40,560"
19,KOR,Lee So Hee,2019-09-24,"38,240"
20,MAS,Vivian Hoo,2019-09-24,"36,420"
21,RUS,Ekaterina Malkova,2019-09-24,"35,980"
22,KOR,Chang Ye Na,2019-09-24,"34,550"
23,BUL,Gabriela Stoeva,2019-09-24,"33,620"
24,THA,Chayanit Chaladchalam,2019-09-24,"33,280"
25,INA,Yulfira Barkah,2019-09-24,"33,270"
26,FRA,Emilie Lefel,2019-09-24,"32,930"
27,AUS,Setyana Mapasa,2019-09-24,"31,200"
28,KOR,Chang Ye Na,2019-09-24,"30,700"
29,FRA,Delphine Delrue,2019-09-24,"29,670"
30,ENG,Chloe Birch,2019-09-24,"28,980"
31,INA,Ni Ketut Mahadewi Istarani,2019-09-24,"28,770"
32,TPE,Chang Ching Hui,2019-09-24,"28,690"
33,KOR,Baek Ha Na,2019-09-24,"26,650"
34,KOR,Baek Ha Na,2019-09-24,"26,220"
35,CAN,Rachel Honderich,2019-09-24,"25,330"
36,HKG,Ng Wing Yung,2019-09-24,"24,760"
37,NED,Selena Piek,2019-09-24,"24,710"
38,HKG,Ng Tsz Yau,2019-09-24,"23,380"
39,GER,Linda Efler,2019-09-24,"22,440"
40,INA,Della Destiara Haris,2019-09-24,"22,350"
41,TPE,Cheng Chi Ya,2019-09-24,"19,950"
42,INA,Agatha Imanuela,2019-09-24,"18,710"
43,INA,Della Destiara Haris,2019-09-24,"17,640"
44,CHN,Chen Lu,2019-09-24,"16,450"
45,GER,Johanna Käpplein,2019-09-24,"15,920"
46,IND,Pooja Dandu,2019-09-24,"15,420"
47,JPN,Akane Araki,2019-09-24,"14,210"
48,IND,Jakkampudi Meghana,2019-09-24,"13,770"
49,TPE,Pai Yu Po,2019-09-24,"13,730"
50,INA,Siti Fadia Silva Ramadhanti,2019-09-24,"13,550"
51,DEN,Maiken Fruergaard,2019-09-24,"13,460"
52,DEN,Alexandra Bøje,2019-09-24,"12,840"
53,INA,Ni Ketut Mahadewi Istarani,2019-09-24,"12,780"
54,INA,Anggia Shitta Awanda,2019-09-24,"12,620"
55,TPE,Li Zi Qing,2019-09-24,"12,300"
56,KOR,Kim Hye Jeong,2019-09-24,"12,120"
57,CHN,Chen Xiao Fei,2019-09-24,"11,300"
58,JPN,Sayaka Hobara,2019-09-24,"10,660"
59,THA,Chasinee Korepap,2019-09-24,"10,110"
60,CHN,Chen Xiao Fei,2019-09-24,"10,040"
61,JPN,Erina Honda,2019-09-24,"9,810"
62,JPN,Miki Kashihara,2019-09-24,"9,750"
63,INA,Della Destiara Haris,2019-09-24,"8,570"
64,USA,Emily Kan,2019-09-24,"8,520"
65,THA,Nattamon Laisuan,2019-09-24,"8,290"
66,INA,Febriana Dwipuji Kusuma,2019-09-24,"7,960"
67,USA,Ariel Lee,2019-09-24,"7,840"
68,TPE,Kuo Yu Wen,2019-09-24,"7,730"
69,CHN,Cao Tong Wei,2019-09-24,"7,450"
70,GER,Eva Janssens,2019-09-24,"7,400"
71,IND,Aparna Balan,2019-09-24,"7,280"
72,JPN,Chisato Hoshi,2019-09-24,"7,250"
73,IND,Aparna Balan,2019-09-24,"6,710"
74,CHN,Chen Ying Ying,2019-09-24,"6,600"
75,SUI,Nadia Fankhauser,2019-09-24,"6,530"
76,CHN,Gao Zi Yao,2019-09-24,"6,360"
76,JPN,Saori Ozaki,2019-09-24,"6,360"
78,THA,Pacharapun Chochuwong,2019-09-24,"5,820"
79,CHN,Huang Jia,2019-09-24,"5,520"
80,ITA,Silvia Garino,2019-09-24,"5,450"
81,KOR,Jang Eun Seo,2019-09-24,"5,140"
81,CHN,Chen Fang Hui,2019-09-24,"5,140"
83,TPE,Chiang Kai Hsin,2019-09-24,"4,860"
84,INA,Nadya Melati,2019-09-24,"4,800"
85,GER,Annabella Jaeger,2019-09-24,"4,700"
86,CHN,Huang Jia,2019-09-24,"4,680"
86,INA,Nita Violina Marwah,2019-09-24,"4,680"
88,SWE,Emma Karlsson,2019-09-24,"4,670"
89,DEN,Alexandra Bøje,2019-09-24,"4,420"
90,MAS,Anna Ching Yik Cheong,2019-09-24,"4,390"
91,CAN,Catherine Choi,2019-09-24,"4,320"
92,HKG,Fan Ka Yan,2019-09-24,"4,090"
93,SCO,Julie Macpherson,2019-09-24,"4,040"
93,CHN,Chen Long Zhu,2019-09-24,"4,040"
93,THA,Suchanya Kanchanasaka,2019-09-24,"4,040"
96,THA,Natchpapha Chatupornkarnchana,2019-09-24,"3,890"
97,USA,Jenna Gozali,2019-09-24,"3,850"
97,JPN,Mayu Nakamura,2019-09-24,"3,850"
99,CHN,Chen Jia Yuan,2019-09-24,"3,780"
99,TPE,Liu Chiao-Yun,2019-09-24,"3,780"
1,JPN,Yuki Fukushima,2019-10-01,"82,740"
2,JPN,Misaki Matsutomo,2019-10-01,"81,520"
3,JPN,Mayu Matsumoto,2019-10-01,"80,280"
4,KOR,Kim So Yeong,2019-10-01,"78,670"
5,INA,Greysia Polii,2019-10-01,"74,080"
6,CHN,Chen Qing Chen,2019-10-01,"71,450"
7,CHN,Du Yue,2019-10-01,"63,080"
8,THA,Jongkolphan Kititharakul,2019-10-01,"62,340"
9,CHN,Li Wen Mei,2019-10-01,"54,130"
10,JPN,Nami Matsuyama,2019-10-01,"52,920"
11,CHN,Liu Xuan Xuan,2019-10-01,"50,850"
12,JPN,Ayako Sakuramoto,2019-10-01,"49,840"
13,CHN,Dong Wen Jing,2019-10-01,"48,070"
14,TPE,Hsu Ya Ching,2019-10-01,"47,660"
15,KOR,Lee So Hee,2019-10-01,"46,040"
16,THA,Puttita Supajirakul,2019-10-01,"44,990"
17,MAS,Chow Mei Kuan,2019-10-01,"42,780"
18,JPN,Shiho Tanaka,2019-10-01,"41,430"
19,IND,Ashwini Ponnappa,2019-10-01,"41,070"
20,MAS,Vivian Hoo,2019-10-01,"38,640"
21,RUS,Ekaterina Malkova,2019-10-01,"38,200"
22,BUL,Gabriela Stoeva,2019-10-01,"37,220"
23,KOR,Chang Ye Na,2019-10-01,"35,740"
24,THA,Chayanit Chaladchalam,2019-10-01,"35,500"
25,KOR,Chang Ye Na,2019-10-01,"34,550"
26,INA,Yulfira Barkah,2019-10-01,"33,270"
27,FRA,Emilie Lefel,2019-10-01,"32,930"
28,FRA,Delphine Delrue,2019-10-01,"31,890"
29,AUS,Setyana Mapasa,2019-10-01,"31,200"
30,TPE,Chang Ching Hui,2019-10-01,"30,910"
31,ENG,Chloe Birch,2019-10-01,"28,980"
32,CAN,Rachel Honderich,2019-10-01,"28,930"
33,INA,Ni Ketut Mahadewi Istarani,2019-10-01,"28,770"
34,KOR,Baek Ha Na,2019-10-01,"28,440"
35,HKG,Ng Wing Yung,2019-10-01,"26,980"
36,NED,Selena Piek,2019-10-01,"26,930"
37,KOR,Baek Ha Na,2019-10-01,"26,650"
38,HKG,Ng Tsz Yau,2019-10-01,"25,600"
39,GER,Linda Efler,2019-10-01,"22,440"
40,INA,Della Destiara Haris,2019-10-01,"22,350"
41,TPE,Cheng Chi Ya,2019-10-01,"19,950"
42,INA,Agatha Imanuela,2019-10-01,"18,710"
43,INA,Della Destiara Haris,2019-10-01,"17,640"
44,CHN,Chen Lu,2019-10-01,"16,450"
45,GER,Johanna Käpplein,2019-10-01,"15,920"
46,DEN,Maiken Fruergaard,2019-10-01,"15,680"
47,IND,Pooja Dandu,2019-10-01,"15,420"
48,JPN,Akane Araki,2019-10-01,"14,210"
49,IND,Jakkampudi Meghana,2019-10-01,"13,770"
50,TPE,Pai Yu Po,2019-10-01,"13,730"
51,INA,Siti Fadia Silva Ramadhanti,2019-10-01,"13,550"
52,DEN,Alexandra Bøje,2019-10-01,"12,840"
53,INA,Ni Ketut Mahadewi Istarani,2019-10-01,"12,780"
54,INA,Anggia Shitta Awanda,2019-10-01,"12,620"
55,TPE,Li Zi Qing,2019-10-01,"12,300"
56,KOR,Kim Hye Jeong,2019-10-01,"12,120"
57,CHN,Chen Xiao Fei,2019-10-01,"11,300"
58,JPN,Sayaka Hobara,2019-10-01,"10,660"
59,THA,Chasinee Korepap,2019-10-01,"10,110"
60,CHN,Chen Xiao Fei,2019-10-01,"10,040"
61,JPN,Erina Honda,2019-10-01,"9,810"
62,JPN,Miki Kashihara,2019-10-01,"9,750"
63,INA,Della Destiara Haris,2019-10-01,"8,570"
64,USA,Emily Kan,2019-10-01,"8,520"
65,THA,Nattamon Laisuan,2019-10-01,"8,290"
66,INA,Febriana Dwipuji Kusuma,2019-10-01,"7,960"
67,USA,Ariel Lee,2019-10-01,"7,840"
68,TPE,Kuo Yu Wen,2019-10-01,"7,730"
69,CHN,Cao Tong Wei,2019-10-01,"7,450"
70,GER,Eva Janssens,2019-10-01,"7,400"
71,IND,Aparna Balan,2019-10-01,"7,280"
72,JPN,Chisato Hoshi,2019-10-01,"7,250"
73,IND,Aparna Balan,2019-10-01,"6,710"
74,CHN,Chen Ying Ying,2019-10-01,"6,600"
75,CAN,Catherine Choi,2019-10-01,"6,540"
76,SUI,Nadia Fankhauser,2019-10-01,"6,530"
77,CHN,Gao Zi Yao,2019-10-01,"6,360"
77,JPN,Saori Ozaki,2019-10-01,"6,360"
79,THA,Pacharapun Chochuwong,2019-10-01,"5,820"
80,CHN,Huang Jia,2019-10-01,"5,520"
81,ITA,Silvia Garino,2019-10-01,"5,450"
82,KOR,Jeong Na Eun,2019-10-01,"5,250"
83,KOR,Jang Eun Seo,2019-10-01,"5,140"
83,CHN,Chen Fang Hui,2019-10-01,"5,140"
85,TPE,Chiang Kai Hsin,2019-10-01,"4,860"
86,INA,Nadya Melati,2019-10-01,"4,800"
87,GER,Annabella Jaeger,2019-10-01,"4,700"
88,CHN,Huang Jia,2019-10-01,"4,680"
88,INA,Nita Violina Marwah,2019-10-01,"4,680"
90,SWE,Emma Karlsson,2019-10-01,"4,670"
91,DEN,Alexandra Bøje,2019-10-01,"4,420"
92,MAS,Anna Ching Yik Cheong,2019-10-01,"4,390"
93,HKG,Fan Ka Yan,2019-10-01,"4,090"
94,SCO,Julie Macpherson,2019-10-01,"4,040"
94,CHN,Chen Long Zhu,2019-10-01,"4,040"
94,THA,Suchanya Kanchanasaka,2019-10-01,"4,040"
97,THA,Natchpapha Chatupornkarnchana,2019-10-01,"3,890"
98,USA,Jenna Gozali,2019-10-01,"3,850"
98,JPN,Mayu Nakamura,2019-10-01,"3,850"
100,CHN,Chen Jia Yuan,2019-10-01,"3,780"
1,JPN,Mayu Matsumoto,2019-08-20,"71,880"
2,JPN,Yuki Fukushima,2019-08-20,"70,740"
3,JPN,Misaki Matsutomo,2019-08-20,"66,280"
4,INA,Greysia Polii,2019-08-20,"58,980"
5,KOR,Kim So Yeong,2019-08-20,"56,920"
6,CHN,Chen Qing Chen,2019-08-20,"54,410"
7,CHN,Du Yue,2019-08-20,"51,440"
8,THA,Jongkolphan Kititharakul,2019-08-20,"48,740"
9,CHN,Li Wen Mei,2019-08-20,"47,530"
10,CHN,Liu Xuan Xuan,2019-08-20,"43,520"
11,JPN,Nami Matsuyama,2019-08-20,"42,650"
12,JPN,Shiho Tanaka,2019-08-20,"41,430"
13,CHN,Dong Wen Jing,2019-08-20,"40,740"
14,TPE,Hsu Ya Ching,2019-08-20,"39,480"
15,MAS,Chow Mei Kuan,2019-08-20,"37,560"
16,THA,Puttita Supajirakul,2019-08-20,"36,590"
17,JPN,Ayako Sakuramoto,2019-08-20,"36,570"
18,IND,Ashwini Ponnappa,2019-08-20,"36,270"
19,KOR,Chang Ye Na,2019-08-20,"34,550"
20,MAS,Vivian Hoo,2019-08-20,"33,420"
21,INA,Yulfira Barkah,2019-08-20,"33,270"
22,RUS,Ekaterina Malkova,2019-08-20,"32,980"
23,BUL,Gabriela Stoeva,2019-08-20,"28,820"
24,INA,Ni Ketut Mahadewi Istarani,2019-08-20,"28,770"
25,KOR,Lee So Hee,2019-08-20,"27,790"
26,THA,Chayanit Chaladchalam,2019-08-20,"27,500"
27,FRA,Emilie Lefel,2019-08-20,"26,970"
28,FRA,Delphine Delrue,2019-08-20,"26,670"
29,KOR,Baek Ha Na,2019-08-20,"26,650"
30,ENG,Chloe Birch,2019-08-20,"25,980"
31,AUS,Setyana Mapasa,2019-08-20,"24,730"
32,KOR,Baek Ha Na,2019-08-20,"23,220"
33,HKG,Ng Wing Yung,2019-08-20,"23,090"
34,TPE,Chang Ching Hui,2019-08-20,"22,940"
35,KOR,Chang Ye Na,2019-08-20,"22,300"
36,HKG,Ng Tsz Yau,2019-08-20,"20,630"
37,CAN,Rachel Honderich,2019-08-20,"20,530"
38,NED,Selena Piek,2019-08-20,"19,910"
39,INA,Agatha Imanuela,2019-08-20,"18,710"
40,INA,Della Destiara Haris,2019-08-20,"17,640"
41,CHN,Chen Lu,2019-08-20,"16,450"
42,GER,Linda Efler,2019-08-20,"16,410"
43,GER,Johanna Käpplein,2019-08-20,"15,920"
44,IND,Pooja Dandu,2019-08-20,"15,420"
45,TPE,Cheng Chi Ya,2019-08-20,"15,280"
46,JPN,Akane Araki,2019-08-20,"14,210"
47,INA,Della Destiara Haris,2019-08-20,"14,100"
48,IND,Jakkampudi Meghana,2019-08-20,"13,770"
49,TPE,Pai Yu Po,2019-08-20,"13,730"
50,KOR,Kim Hye Jeong,2019-08-20,"12,120"
51,CHN,Chen Xiao Fei,2019-08-20,"11,300"
52,DEN,Alexandra Bøje,2019-08-20,"10,730"
53,CHN,Chen Xiao Fei,2019-08-20,"10,040"
54,DEN,Maiken Fruergaard,2019-08-20,"8,660"
55,INA,Della Destiara Haris,2019-08-20,"8,570"
56,JPN,Sayaka Hobara,2019-08-20,"8,550"
57,USA,Emily Kan,2019-08-20,"8,520"
58,TPE,Li Zi Qing,2019-08-20,"8,260"
59,INA,Ni Ketut Mahadewi Istarani,2019-08-20,"8,080"
60,INA,Febriana Dwipuji Kusuma,2019-08-20,"7,960"
61,USA,Ariel Lee,2019-08-20,"7,840"
62,JPN,Miki Kashihara,2019-08-20,"7,640"
63,CHN,Cao Tong Wei,2019-08-20,"7,450"
64,GER,Eva Janssens,2019-08-20,"7,400"
65,INA,Siti Fadia Silva Ramadhanti,2019-08-20,"7,360"
66,INA,Anggia Shitta Awanda,2019-08-20,"7,100"
67,THA,Chasinee Korepap,2019-08-20,"7,080"
68,THA,Nattamon Laisuan,2019-08-20,"7,000"
69,IND,Aparna Balan,2019-08-20,"6,710"
70,CHN,Chen Ying Ying,2019-08-20,"6,600"
71,SUI,Nadia Fankhauser,2019-08-20,"6,530"
72,JPN,Erina Honda,2019-08-20,"5,960"
73,THA,Pacharapun Chochuwong,2019-08-20,"5,820"
74,CHN,Huang Jia,2019-08-20,"5,520"
75,ITA,Silvia Garino,2019-08-20,"5,450"
76,KOR,Jang Eun Seo,2019-08-20,"5,140"
76,CHN,Chen Fang Hui,2019-08-20,"5,140"
78,CHN,Gao Zi Yao,2019-08-20,"5,070"
78,JPN,Saori Ozaki,2019-08-20,"5,070"
80,INA,Nadya Melati,2019-08-20,"4,800"
81,GER,Annabella Jaeger,2019-08-20,"4,700"
82,INA,Nita Violina Marwah,2019-08-20,"4,680"
83,SWE,Emma Karlsson,2019-08-20,"4,670"
84,DEN,Alexandra Bøje,2019-08-20,"4,420"
85,IND,Aparna Balan,2019-08-20,"4,320"
85,CAN,Catherine Choi,2019-08-20,"4,320"
87,SCO,Julie Macpherson,2019-08-20,"4,040"
87,CHN,Chen Long Zhu,2019-08-20,"4,040"
89,THA,Natchpapha Chatupornkarnchana,2019-08-20,"3,890"
90,HKG,Fan Ka Yan,2019-08-20,"3,850"
90,USA,Jenna Gozali,2019-08-20,"3,850"
90,JPN,Mayu Nakamura,2019-08-20,"3,850"
93,CHN,Chen Jia Yuan,2019-08-20,"3,780"
94,TPE,Kuo Yu Wen,2019-08-20,"3,690"
95,SGP,Yue Yann Jaslyn Hooi,2019-08-20,"3,600"
95,IND,B Venkata Ramya Tulasi Bailupudi,2019-08-20,"3,600"
95,EGY,Doha Hany,2019-08-20,"3,600"
95,INA,Dhea Bunga Anjani,2019-08-20,"3,600"
99,IND,Simran Singhi,2019-08-20,"3,510"
99,THA,Benyapa Aimsaard,2019-08-20,"3,510"
1,JPN,Mayu Matsumoto,2019-08-13,"71,880"
2,JPN,Yuki Fukushima,2019-08-13,"70,740"
3,JPN,Misaki Matsutomo,2019-08-13,"66,280"
4,INA,Greysia Polii,2019-08-13,"58,980"
5,KOR,Kim So Yeong,2019-08-13,"56,920"
6,CHN,Chen Qing Chen,2019-08-13,"54,410"
7,CHN,Du Yue,2019-08-13,"51,440"
8,THA,Jongkolphan Kititharakul,2019-08-13,"48,740"
9,CHN,Li Wen Mei,2019-08-13,"47,530"
10,CHN,Liu Xuan Xuan,2019-08-13,"43,520"
11,JPN,Shiho Tanaka,2019-08-13,"41,430"
12,CHN,Dong Wen Jing,2019-08-13,"40,740"
13,JPN,Nami Matsuyama,2019-08-13,"39,620"
14,TPE,Hsu Ya Ching,2019-08-13,"39,480"
15,MAS,Chow Mei Kuan,2019-08-13,"37,560"
16,THA,Puttita Supajirakul,2019-08-13,"36,590"
17,IND,Ashwini Ponnappa,2019-08-13,"36,270"
18,KOR,Chang Ye Na,2019-08-13,"34,550"
19,MAS,Vivian Hoo,2019-08-13,"33,420"
20,INA,Yulfira Barkah,2019-08-13,"33,270"
21,RUS,Ekaterina Malkova,2019-08-13,"32,980"
22,JPN,Ayako Sakuramoto,2019-08-13,"31,070"
23,BUL,Gabriela Stoeva,2019-08-13,"28,820"
