,Tournament Name,Tournament Date,Tournament Country,Discipline,Number of Sets Played,Retired,Match Duration (min),Team One Nationalities,Team Two Nationalities,Team 1 Name(s),Team 1 Seed,Team 2 Name(s),Team 2 Seed,Points Set 1 Team 1,Points Set 1 Team 2,Points Set 2 Team 1,Points Set 2 Team 2,Points Set 3 Team 1,Points Set 3 Team 2,Total Points Team 1,Total Points Team 2,Sets Won Team 1,Sets Won Team 2,Total Game Points Team 1,Total Game Points Team 2,Most Consecutive Points Team 1,Most Consecutive Points Team 2,Team 1 Head to Head Analysis,Team 2 Head to Head Analysis,Match Winner
1220,Yonex_All_England_Open,2021-03-17,England,WD,4,0,30,India,Thailand,"Ashwini Ponnappa, Reddy Sikki",0,"Ashwini Ponnappa, Reddy Sikki",0,21,14,21,12,0,0,42,26,2,0,0,0,0,0,1,0,1
1221,Yonex_All_England_Open,2019-03-06,England,WD,4,0,51,Thailand,France,"Jongkolphan Kititharakul, Rawinda Prajongjai",0,"Jongkolphan Kititharakul, Rawinda Prajongjai",0,22,20,21,18,0,0,43,38,2,0,3,0,6,4,1,0,1
1222,Yonex_All_England_Open,2021-03-18,England,XD,4,0,38,Japan,Denmark,"Yuta Watanabe, Arisa Higashino",2,"Yuta Watanabe, Arisa Higashino",0,21,16,21,19,0,0,42,35,2,0,0,0,0,0,8,3,1
1223,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,WD,4,0,43,Malaysia,Spain,"Tan Pearly, Thinaah Muralitharan",8,"Tan Pearly, Thinaah Muralitharan",0,22,20,21,19,0,0,43,39,2,0,8,0,10,5,1,0,1
1224,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,MD,6,0,75,India,Korea,"Satwiksairaj Rankireddy, Chirag Shetty",6,"Satwiksairaj Rankireddy, Chirag Shetty",0,21,15,19,21,23,21,63,57,2,1,4,4,3,3,5,3,1
1225,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,XD,6,0,58,Japan,India,"Takuro Hoki, Nami Matsuyama",0,"Takuro Hoki, Nami Matsuyama",0,22,24,21,12,21,19,64,55,2,1,3,3,6,4,1,0,1
1226,Yonex_All_England_Open,2020-03-11,England,MD,6,0,68,Japan,Chinesetaipei,"Takeshi Kamura, Keigo Sonoda",4,"Takeshi Kamura, Keigo Sonoda",0,21,12,21,23,21,10,63,45,2,1,3,4,8,4,3,1,1
1227,Yonex_All_England_Open,2022-03-18,England,WD,4,0,40,Japan,Korea,"Nami Matsuyama, Chiharu Shida",7,"Nami Matsuyama, Chiharu Shida",3,21,10,21,18,0,0,42,28,2,0,3,0,7,3,2,5,1
1228,Yonex_All_England_Open,2022-03-17,England,WS,4,0,46,Chinesetaipei,Thailand,Tai Tzu Ying,1,Tai Tzu Ying,0,21,19,22,20,0,0,43,39,2,0,2,2,8,4,17,4,1
1229,Yonex_All_England_Open,2022-03-16,England,WD,6,0,59,England,Denmark,"Chloe Birch, Jessica Pugh",0,"Chloe Birch, Jessica Pugh",0,11,21,21,18,21,14,53,53,2,1,2,1,7,6,2,0,1
1230,Yonex_All_England_Open,2021-03-17,England,MD,6,0,43,Indonesia,England,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",0,21,12,19,21,21,9,61,42,2,1,3,1,5,6,1,0,1
1231,Yonex_All_England_Open,2022-03-18,England,MD,4,0,47,Indonesia,India,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",5,24,22,21,17,0,0,45,39,2,0,4,6,6,4,13,0,1
1232,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,WD,6,0,62,Japan,Japan,"Rin Iwanaga, Kie Nakanishi",0,"Rin Iwanaga, Kie Nakanishi",0,21,13,14,21,21,9,56,43,2,1,3,1,8,4,1,1,1
1233,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,MD,4,0,38,Malaysia,France,"Goh Sze Fei, Nur Izzuddin",0,"Goh Sze Fei, Nur Izzuddin",0,22,20,21,10,0,0,43,30,2,0,3,0,6,5,2,0,1
1234,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,MS,6,0,83,India,France,Sai Praneeth B.,0,Sai Praneeth B.,0,21,17,14,21,21,19,56,57,2,1,2,1,4,7,1,2,1
1235,Yonex_All_England_Open,2021-03-18,England,WS,6,0,41,Usa,Thailand,Beiwen Zhang,0,Beiwen Zhang,0,7,21,21,13,21,9,49,43,2,1,0,0,0,0,3,2,1
1236,Yonex_All_England_Open,2022-03-17,England,MS,4,0,55,India,Denmark,Lakshya Sen,0,Lakshya Sen,3,21,16,21,18,0,0,42,34,2,0,4,0,5,6,2,4,1
1237,Yonex_All_England_Open,2019-03-06,England,WS,4,0,35,Usa,Thailand,Beiwen Zhang,0,Beiwen Zhang,0,21,17,21,14,0,0,42,31,2,0,3,0,5,4,4,3,1
1238,Yonex_All_England_Open,2020-03-11,England,WS,4,0,31,Thailand,Malaysia,Ratchanok Intanon,5,Ratchanok Intanon,0,21,9,21,11,0,0,42,20,2,0,4,0,6,2,7,0,1
1239,Yonex_All_England_Open,2022-03-18,England,WD,6,0,72,China,Thailand,"Zhang Shu Xian, Zheng Yu",0,"Zhang Shu Xian, Zheng Yu",8,19,21,21,18,21,16,61,55,2,1,2,3,9,6,3,4,1
1240,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,MS,6,0,67,Denmark,Malaysia,Rasmus Gemke,0,Rasmus Gemke,7,13,21,25,23,21,16,59,60,2,1,4,3,7,5,4,0,1
1241,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,WD,6,0,79,Malaysia,Denmark,"Lee Meng Yean, Yap Cheng Wen",0,"Lee Meng Yean, Yap Cheng Wen",0,21,12,19,21,26,24,66,57,2,1,5,9,7,9,1,0,1
1242,Yonex_All_England_Open,2021-03-17,England,MD,4,0,19,India,England,"Satwiksairaj Rankireddy, Chirag Shetty",6,"Satwiksairaj Rankireddy, Chirag Shetty",0,21,7,21,10,0,0,42,17,2,0,2,0,7,3,1,0,1
1243,Yonex_All_England_Open,2022-03-16,England,MS,4,0,43,Chinesetaipei,Indonesia,Chou Tien Chen,4,Chou Tien Chen,0,21,10,21,19,0,0,42,29,2,0,2,0,9,6,5,0,1
1244,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,XD,4,0,33,Malaysia,Indonesia,"Tan Kian Meng, Lai Pei Jing",0,"Tan Kian Meng, Lai Pei Jing",0,21,8,21,16,0,0,42,24,2,0,3,0,5,4,4,0,1
1245,Yonex_All_England_Open,2021-03-18,England,WD,4,0,27,Japan,Estonia,"Nami Matsuyama, Chiharu Shida",5,"Nami Matsuyama, Chiharu Shida",0,21,8,21,12,0,0,42,20,2,0,0,0,0,0,2,0,1
1246,Yonex_All_England_Open,2022-03-17,England,WS,4,0,42,Japan,China,Nozomi Okuhara,5,Nozomi Okuhara,0,21,15,21,18,0,0,42,33,2,0,3,0,5,4,3,1,1
1247,Yonex_All_England_Open,2022-03-18,England,MD,4,0,39,Indonesia,Denmark,"Mohammad Ahsan, Hendra Setiawan",2,"Mohammad Ahsan, Hendra Setiawan",7,21,15,22,20,0,0,43,35,2,0,4,0,6,5,6,3,1
1248,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,MS,6,0,68,Japan,Hongkong,Kanta Tsuneyama,0,Kanta Tsuneyama,8,22,20,13,21,21,19,56,60,2,1,4,8,7,6,2,5,1
1249,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,WS,6,0,68,Germany,Turkey,Yvonne Li,0,Yvonne Li,0,19,21,23,21,21,13,63,55,2,1,2,3,4,6,3,3,1
1250,Yonex_All_England_Open,2020-03-11,England,WS,6,0,53,Denmark,Thailand,Line Højmark Kjaersfeldt,0,Line Højmark Kjaersfeldt,0,21,18,19,21,21,9,61,48,2,1,3,1,5,4,2,1,1
1251,Yonex_All_England_Open,2019-03-06,England,MD,4,0,36,China,Thailand,"Han Cheng Kai, Zhou Hao Dong",7,"Han Cheng Kai, Zhou Hao Dong",0,21,18,21,18,0,0,42,36,2,0,4,0,5,3,1,0,1
1252,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,XD,6,0,50,Indonesia,Japan,"Hafiz Faizal, Gloria Emanuelle Widjaja",6,"Hafiz Faizal, Gloria Emanuelle Widjaja",0,19,21,21,10,21,18,61,49,2,1,3,4,6,4,1,0,1
1253,Yonex_All_England_Open,2021-03-18,England,XD,4,0,29,Denmark,Germany,"Mikkel Mikkelsen, Rikke Søby",0,"Mikkel Mikkelsen, Rikke Søby",0,21,9,21,19,0,0,42,28,2,0,0,0,0,0,1,0,1
1254,Yonex_All_England_Open,2022-03-18,England,MS,6,0,64,Malaysia,Japan,Lee Zii Jia,6,Lee Zii Jia,2,21,7,13,21,21,11,55,39,2,1,2,1,10,10,4,8,1
1255,Yonex_All_England_Open,2022-03-17,England,MD,6,0,67,Japan,England,"Takuro Hoki, Yugo Kobayashi",3,"Takuro Hoki, Yugo Kobayashi",0,21,11,19,21,24,22,64,54,2,1,4,2,6,6,5,1,1
1256,Yonex_All_England_Open,2021-03-17,England,WD,4,0,31,Netherlands,Sweden,"Selena Piek, Cheryl Seinen",0,"Selena Piek, Cheryl Seinen",0,22,20,21,12,0,0,43,32,2,0,2,2,5,4,1,0,1
1257,Yonex_All_England_Open,2022-03-16,England,WD,4,0,53,Korea,China,"Jeong Na Eun, Kim Hye Jeong",0,"Jeong Na Eun, Kim Hye Jeong",1,21,15,21,16,0,0,42,31,2,0,5,0,7,4,1,3,1
1258,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,WD,4,0,47,Korea,Germany,"Baek Ha Na, Lee Yu Lim",0,"Baek Ha Na, Lee Yu Lim",0,21,17,21,13,0,0,42,30,2,0,2,0,6,3,1,0,1
1259,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,MD,4,0,39,Denmark,France,"Kim Astrup, Anders Skaarup Rasmussen",7,"Kim Astrup, Anders Skaarup Rasmussen",0,22,20,21,11,0,0,43,31,2,0,5,0,5,3,4,0,1
1260,Yonex_All_England_Open,2022-03-18,England,XD,4,0,37,Thailand,France,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",1,"Dechapol Puavaranukroh, Sapsiree Taerattanachai",8,21,18,21,11,0,0,42,29,2,0,3,0,8,3,5,2,1
1261,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,WS,4,0,36,Japan,Thailand,Asuka Takahashi,0,Asuka Takahashi,7,21,7,22,20,0,0,43,27,2,0,2,1,10,5,1,0,1
1262,Yonex_All_England_Open,2021-03-18,England,MD,6,0,43,Thailand,Nigeria,"Nipitphon Phuangphuapet, Tanupat Viriyangkura",0,"Nipitphon Phuangphuapet, Tanupat Viriyangkura",0,21,19,17,21,21,8,59,48,2,1,0,0,0,0,1,0,1
1263,Yonex_All_England_Open,2020-03-11,England,MD,4,0,39,Russia,China,"Vladimir Ivanov, Ivan Sozonov",0,"Vladimir Ivanov, Ivan Sozonov",0,21,15,22,20,0,0,43,35,2,0,3,0,3,4,1,2,1
1264,Yonex_All_England_Open,2022-03-17,England,MD,4,0,30,Denmark,Japan,"Kim Astrup, Anders Skaarup Rasmussen",7,"Kim Astrup, Anders Skaarup Rasmussen",0,21,12,21,7,0,0,42,19,2,0,2,0,7,3,5,0,1
1265,Yonex_All_England_Open,2019-03-06,England,XD,6,0,72,Japan,Denmark,"Yuta Watanabe, Arisa Higashino",3,"Yuta Watanabe, Arisa Higashino",0,22,20,21,23,21,14,64,57,2,1,6,5,6,4,1,0,1
1266,Yonex_All_England_Open,2022-03-18,England,MS,4,0,34,Denmark,Indonesia,Viktor Axelsen,1,Viktor Axelsen,5,21,4,21,9,0,0,42,13,2,0,2,0,14,2,13,5,1
1267,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,WS,4,0,39,Thailand,Belgium,Pornpawee Chochuwong,5,Pornpawee Chochuwong,0,21,12,21,12,0,0,42,24,2,0,4,0,9,3,4,0,1
1268,Yonex_All_England_Open,2021-03-17,England,WS,4,0,30,Thailand,Estonia,Ratchanok Intanon,4,Ratchanok Intanon,0,21,14,21,16,0,0,42,30,2,0,2,0,6,3,1,0,1
1269,Yonex_All_England_Open,2021-03-18,England,XD,6,0,63,Malaysia,Denmark,"Chan Peng Soon, Goh Liu Ying",3,"Chan Peng Soon, Goh Liu Ying",0,21,23,21,15,21,12,63,50,2,1,0,0,0,0,1,0,1
1270,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,WS,4,0,33,Thailand,Russia,Busanan Ongbamrungphan,7,Busanan Ongbamrungphan,0,21,10,21,13,0,0,42,23,2,0,4,0,6,4,3,0,1
1271,Yonex_All_England_Open,2022-03-16,England,MS,4,0,48,Denmark,India,Viktor Axelsen,1,Viktor Axelsen,0,22,20,21,11,0,0,43,31,2,0,5,0,7,4,7,1,1
1272,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,WD,6,0,78,Thailand,Malaysia,"Jongkolphan Kititharakul, Rawinda Prajongjai",3,"Jongkolphan Kititharakul, Rawinda Prajongjai",0,24,26,21,12,21,11,66,49,2,1,8,2,7,5,3,0,1
1273,Yonex_All_England_Open,2022-03-18,England,XD,4,0,47,China,Indonesia,"Wang Yi Lyu, Huang Dong Ping",3,"Wang Yi Lyu, Huang Dong Ping",5,25,23,21,19,0,0,46,42,2,0,6,2,4,5,7,2,1
1274,Yonex_All_England_Open,2022-03-17,England,WD,4,0,38,China,England,"Zhang Shu Xian, Zheng Yu",0,"Zhang Shu Xian, Zheng Yu",0,21,16,21,15,0,0,42,31,2,0,3,0,5,5,1,0,1
1275,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,MD,4,0,27,Malaysia,Malaysia,"Ong Yew Sin, Teo Ee Yi",0,"Ong Yew Sin, Teo Ee Yi",0,21,11,21,11,0,0,42,22,2,0,2,0,7,3,1,0,1
1276,Yonex_All_England_Open,2021-03-17,England,WD,6,0,55,Japan,Japan,"Nami Matsuyama, Chiharu Shida",5,"Nami Matsuyama, Chiharu Shida",0,21,19,16,21,21,17,58,57,2,1,5,1,4,6,2,4,1
1277,Yonex_All_England_Open,2019-03-06,England,WD,2,1,8,Indonesia,Denmark,"Ni Ketut Mahadewi Istarani, Rizki Amelia Pradipta",0,"Ni Ketut Mahadewi Istarani, Rizki Amelia Pradipta",0,11,12,0,0,0,0,11,12,0,1,0,0,6,6,1,0,1
1278,Yonex_All_England_Open,2020-03-11,England,MS,6,0,64,China,Thailand,Lin Dan,0,Lin Dan,0,13,21,22,20,21,10,56,51,2,1,4,3,6,4,2,0,1
1279,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,WS,6,0,49,Chinesetaipei,Denmark,Pai Yu Po,0,Pai Yu Po,0,14,21,21,18,21,11,56,50,2,1,2,1,6,7,3,1,1
1280,Yonex_All_England_Open,2021-03-18,England,XD,4,0,43,Thailand,France,"Nipitphon Phuangphuapet, Benyapa Aimsaard",0,"Nipitphon Phuangphuapet, Benyapa Aimsaard",0,21,19,22,20,0,0,43,39,2,0,0,0,0,0,1,0,1
1281,Yonex_All_England_Open,2022-03-18,England,MS,4,0,36,Chinesetaipei,Indonesia,Chou Tien Chen,4,Chou Tien Chen,7,21,10,21,15,0,0,42,25,2,0,3,0,7,4,7,9,1
1282,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,WD,6,0,88,Korea,Korea,"Kim So Yeong, Kong Hee Yong",1,"Kim So Yeong, Kong Hee Yong",0,21,19,18,21,21,16,60,56,2,1,2,1,4,5,3,2,1
1283,Yonex_All_England_Open,2022-03-16,England,MD,4,0,46,England,Malaysia,"Ben Lane, Sean Vendy",0,"Ben Lane, Sean Vendy",0,21,14,22,20,0,0,43,34,2,0,3,0,4,3,1,0,1
1284,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,MS,4,0,32,Singapore,India,Loh Kean Yew,0,Loh Kean Yew,0,21,11,21,14,0,0,42,25,2,0,2,0,9,5,3,0,1
1285,Yonex_All_England_Open,2022-03-17,England,MS,4,0,45,Malaysia,Canada,Lee Zii Jia,6,Lee Zii Jia,0,26,24,21,11,0,0,47,35,2,0,7,1,8,4,5,1,1
1286,Yonex_All_England_Open,2022-03-19,England,WS,4,0,40,Korea,Chinesetaipei,An Se Young,4,An Se Young,1,21,19,21,13,0,0,42,32,2,0,6,0,4,6,12,2,1
1287,Yonex_All_England_Open,2022-03-18,England,WD,6,0,79,Korea,Malaysia,"Jeong Na Eun, Kim Hye Jeong",0,"Jeong Na Eun, Kim Hye Jeong",0,15,21,21,17,21,9,57,47,2,1,4,1,9,7,3,1,1
1288,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,MS,4,0,31,Indonesia,Indonesia,Chico Aura Dwi Wardoyo,0,Chico Aura Dwi Wardoyo,0,21,11,21,18,0,0,42,29,2,0,2,0,6,3,1,0,1
1289,Yonex_All_England_Open,2021-03-17,England,WS,4,0,32,Japan,France,Akane Yamaguchi,3,Akane Yamaguchi,0,21,17,21,13,0,0,42,30,2,0,3,0,5,3,1,0,1
1290,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,WD,4,0,44,Japan,Japan,"Mayu Matsumoto, Ayako Sakuramoto",7,"Mayu Matsumoto, Ayako Sakuramoto",0,21,16,22,20,0,0,43,36,2,0,6,0,6,5,1,0,1
1291,Yonex_All_England_Open,2022-03-19,England,MD,6,0,58,Indonesia,Indonesia,"Muhammad Shohibul Fikri, Bagas Maulana",0,"Muhammad Shohibul Fikri, Bagas Maulana",1,22,20,13,21,21,16,56,57,2,1,3,1,5,9,2,0,1
1292,Yonex_All_England_Open,2020-03-11,England,WS,6,0,58,Japan,Korea,Aya Ohori,0,Aya Ohori,0,12,21,21,16,21,18,54,55,2,1,2,1,5,4,4,4,1
1293,Yonex_All_England_Open,2019-03-06,England,XD,6,0,54,Malaysia,Japan,"Chan Peng Soon, Goh Liu Ying",5,"Chan Peng Soon, Goh Liu Ying",0,19,21,21,10,22,20,62,51,2,1,4,1,6,4,3,0,1
1294,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,WS,4,0,33,France,Spain,Léonice Huet,0,Léonice Huet,0,22,20,21,10,0,0,43,30,2,0,2,1,8,6,1,1,1
1295,Yonex_All_England_Open,2022-03-18,England,WS,4,0,35,Korea,Usa,An Se Young,4,An Se Young,0,21,12,21,9,0,0,42,21,2,0,3,0,10,4,3,1,1
1296,Yonex_All_England_Open,2022-03-17,England,XD,6,0,68,Japan,England,"Yuki Kaneko, Misaki Matsutomo",0,"Yuki Kaneko, Misaki Matsutomo",6,21,15,21,23,22,20,64,58,2,1,6,2,5,4,1,0,1
1297,Yonex_All_England_Open,2022-03-16,England,WS,4,0,42,India,China,Pusarla V. Sindhu,6,Pusarla V. Sindhu,0,21,18,21,13,0,0,42,31,2,0,4,0,9,3,2,2,1
1298,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,MD,4,0,36,Japan,Thailand,"Akira Koga, Taichi Saito",0,"Akira Koga, Taichi Saito",0,21,19,21,11,0,0,42,30,2,0,5,0,5,3,1,0,1
1299,Yonex_All_England_Open,2022-03-19,England,WD,4,0,51,Japan,Korea,"Nami Matsuyama, Chiharu Shida",7,"Nami Matsuyama, Chiharu Shida",0,21,8,21,12,0,0,42,20,2,0,2,0,9,3,5,2,1
1300,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,MD,4,0,29,Malaysia,Malaysia,"Ong Yew Sin, Teo Ee Yi",0,"Ong Yew Sin, Teo Ee Yi",5,21,14,21,17,0,0,42,31,2,0,2,0,7,5,2,6,1
1301,Yonex_All_England_Open,2022-03-18,England,WD,6,0,67,India,Korea,"Treesa Jolly, Gayatri Gopichand Pullela",0,"Treesa Jolly, Gayatri Gopichand Pullela",2,14,21,22,20,21,15,57,56,2,1,3,3,5,6,1,0,1
1302,Yonex_All_England_Open,2021-03-17,England,WD,4,0,36,Malaysia,Thailand,"Tan Pearly, Thinaah Muralitharan",0,"Tan Pearly, Thinaah Muralitharan",4,21,17,23,21,0,0,44,38,2,0,6,1,9,4,6,1,1
1303,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,XD,4,0,23,Germany,India,"Jones Ralfy Jansen, Linda Efler",0,"Jones Ralfy Jansen, Linda Efler",0,21,12,21,4,0,0,42,16,2,0,3,0,7,3,2,0,1
1304,Yonex_All_England_Open,2022-03-19,England,XD,4,0,45,Japan,Thailand,"Yuta Watanabe, Arisa Higashino",4,"Yuta Watanabe, Arisa Higashino",1,21,14,21,15,0,0,42,29,2,0,2,0,4,3,10,5,1
1305,Yonex_All_England_Open,2022-03-17,England,MS,4,0,46,Indonesia,Thailand,Jonatan Christie,7,Jonatan Christie,0,21,16,21,19,0,0,42,35,2,0,4,0,7,4,6,3,1
1306,Yonex_All_England_Open,2020-03-11,England,WS,4,0,36,Japan,Canada,Nozomi Okuhara,4,Nozomi Okuhara,0,21,12,21,12,0,0,42,24,2,0,3,0,6,4,10,4,1
1307,Yonex_All_England_Open,2019-03-06,England,MS,4,0,50,Denmark,China,Rasmus Gemke,0,Rasmus Gemke,4,21,15,21,17,0,0,42,32,2,0,3,0,5,4,1,1,1
1308,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,MS,4,0,46,India,France,Sai Praneeth B.,0,Sai Praneeth B.,0,21,19,21,18,0,0,42,37,2,0,7,0,5,4,2,0,1
1309,Yonex_All_England_Open,2022-03-18,England,MD,6,0,60,Indonesia,Japan,"Muhammad Shohibul Fikri, Bagas Maulana",0,"Muhammad Shohibul Fikri, Bagas Maulana",3,16,21,21,16,22,20,59,57,2,1,3,5,8,5,3,2,1
1310,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,MD,4,0,53,Japan,Indonesia,"Takuro Hoki, Yugo Kobayashi",0,"Takuro Hoki, Yugo Kobayashi",0,25,23,27,25,0,0,52,48,2,0,7,5,5,4,4,1,1
1311,Yonex_All_England_Open,2022-03-19,England,MS,6,0,76,India,Malaysia,Lakshya Sen,0,Lakshya Sen,6,21,13,12,21,21,19,54,53,2,1,3,2,6,6,4,2,1
1312,Yonex_All_England_Open,2022-03-16,England,MS,6,0,74,Denmark,Singapore,Anders Antonsen,3,Anders Antonsen,0,21,15,18,21,21,13,60,49,2,1,6,4,6,6,2,4,1
1313,Siminvest_Indonesia_Open_2021_New_,2021-11-23,Indonesia,WD,4,0,40,England,Denmark,"Chloe Birch, Lauren Smith",6,"Chloe Birch, Lauren Smith",0,21,15,21,11,0,0,42,26,2,0,2,0,6,4,1,0,1
1314,Yonex_All_England_Open,2022-03-17,England,MD,6,0,68,Indonesia,Japan,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",1,"Marcus Fernaldi Gideon, Kevin Sanjaya Sukamuljo",0,15,21,21,18,21,18,57,57,2,1,5,1,5,4,2,0,1
1315,Yonex_All_England_Open,2022-03-18,England,MD,6,0,51,China,Indonesia,"He Ji Ting, Tan Qiang",0,"He Ji Ting, Tan Qiang",0,15,21,21,16,21,14,57,51,2,1,3,1,4,5,1,0,1
1316,Yonex_All_England_Open,2021-03-17,England,MD,4,0,42,England,Ireland,"Marcus Ellis, Chris Langridge",8,"Marcus Ellis, Chris Langridge",0,21,14,21,13,0,0,42,27,2,0,3,0,6,3,2,0,1
1317,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,XD,4,0,37,Japan,Malaysia,"Yuta Watanabe, Arisa Higashino",3,"Yuta Watanabe, Arisa Higashino",0,21,18,21,12,0,0,42,30,2,0,3,0,5,3,3,0,1
1318,Yonex_All_England_Open,2022-03-19,England,WS,4,0,41,Japan,China,Akane Yamaguchi,2,Akane Yamaguchi,3,21,11,21,13,0,0,42,24,2,0,2,0,6,3,21,11,1
1319,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,WS,4,0,37,India,Germany,Pusarla V. Sindhu,3,Pusarla V. Sindhu,0,21,12,21,18,0,0,42,30,2,0,5,0,7,3,3,0,1
1320,Yonex_All_England_Open,2022-03-20,England,WS,4,0,44,Japan,Korea,Akane Yamaguchi,2,Akane Yamaguchi,4,21,15,21,15,0,0,42,30,2,0,2,0,6,4,13,11,1
1321,Yonex_All_England_Open,2020-03-11,England,MS,4,0,38,Chinesetaipei,Netherlands,Chou Tien Chen,1,Chou Tien Chen,0,21,19,21,17,0,0,42,36,2,0,2,0,6,6,3,0,1
1322,Yonex_All_England_Open,2019-03-06,England,MS,6,0,68,Thailand,Chinesetaipei,Kantaphon Wangcharoen,0,Kantaphon Wangcharoen,0,23,21,14,21,22,20,59,62,2,1,5,2,3,9,2,4,1
1323,Yonex_All_England_Open,2022-03-19,England,MD,6,0,48,Indonesia,China,"Mohammad Ahsan, Hendra Setiawan",2,"Mohammad Ahsan, Hendra Setiawan",0,21,16,14,21,21,13,56,50,2,1,5,1,5,3,1,1,1
1324,Yonex_All_England_Open,2022-03-18,England,XD,4,0,32,Japan,Japan,"Yuta Watanabe, Arisa Higashino",4,"Yuta Watanabe, Arisa Higashino",0,21,12,21,7,0,0,42,19,2,0,2,0,6,4,5,1,1
1325,Yonex_All_England_Open,2022-03-17,England,WD,6,0,66,Korea,Thailand,"Jeong Na Eun, Kim Hye Jeong",0,"Jeong Na Eun, Kim Hye Jeong",0,19,21,21,13,21,13,61,47,2,1,3,1,6,5,2,0,1
1326,Siminvest_Indonesia_Open_2021_New_,2021-11-24,Indonesia,MS,6,0,56,India,India,Kidambi Srikanth,0,Kidambi Srikanth,0,21,15,19,21,21,12,61,48,2,1,3,1,4,4,6,3,1
1327,Yonex_All_England_Open,2022-03-20,England,MD,4,0,37,Indonesia,Indonesia,"Muhammad Shohibul Fikri, Bagas Maulana",0,"Muhammad Shohibul Fikri, Bagas Maulana",2,21,19,21,13,0,0,42,32,2,0,3,0,7,3,2,2,1
1328,Yonex_All_England_Open,2022-03-16,England,XD,4,0,48,England,Indonesia,"Marcus Ellis, Lauren Smith",6,"Marcus Ellis, Lauren Smith",0,21,17,21,19,0,0,42,36,2,0,6,0,6,4,3,1,1
1329,Yonex_All_England_Open,2021-03-17,England,MS,4,0,46,Denmark,France,Anders Antonsen,3,Anders Antonsen,0,21,14,21,18,0,0,42,32,2,0,0,0,0,0,5,0,1
1330,Siminvest_Indonesia_Open_2021_New_,2021-11-25,Indonesia,MS,6,0,76,Japan,Chinesetaipei,Kenta Nishimoto,0,Kenta Nishimoto,4,18,21,21,15,21,11,60,47,2,1,3,1,7,5,5,9,1
1331,Yonex_All_England_Open,2022-03-19,England,WD,4,0,51,China,India,"Zhang Shu Xian, Zheng Yu",0,"Zhang Shu Xian, Zheng Yu",0,21,17,21,16,0,0,42,33,2,0,4,0,5,4,2,0,1
1332,Yonex_All_England_Open,2022-03-18,England,XD,4,0,37,China,Malaysia,"Zheng Si Wei, Huang Ya Qiong",2,"Zheng Si Wei, Huang Ya Qiong",7,21,15,21,15,0,0,42,30,2,0,3,0,4,3,9,0,1
1333,Yonex_All_England_Open,2022-03-20,England,WD,4,0,41,Japan,China,"Nami Matsuyama, Chiharu Shida",7,"Nami Matsuyama, Chiharu Shida",0,21,13,21,9,0,0,42,22,2,0,2,0,6,5,1,2,1
1334,Yonex_All_England_Open,2020-03-11,England,WD,4,0,28,Malaysia,Switzerland,"Vivian Hoo, Yap Cheng Wen",0,"Vivian Hoo, Yap Cheng Wen",0,21,13,21,17,0,0,42,30,2,0,4,0,8,3,1,0,1
